ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-08-24,298.61045982310594,268.593366382333,329.6209934128099,298.61045982310594,298.61045982310594,0.32719417825188585,0.32719417825188585,0.32719417825188585,0.32719417825188585,0.32719417825188585,0.32719417825188585,0.0,0.0,0.0,298.9376540013578
2022-08-25,297.36714316015207,266.33734845749893,331.339049330704,297.36714316015207,297.36714316015207,-0.47421847454413435,-0.47421847454413435,-0.47421847454413435,-0.47421847454413435,-0.47421847454413435,-0.47421847454413435,0.0,0.0,0.0,296.8929246856079
2022-08-26,296.1238264971982,265.4991040042154,326.92474385219043,296.1238264971982,296.1238264971982,0.6353834795279735,0.6353834795279735,0.6353834795279735,0.6353834795279735,0.6353834795279735,0.6353834795279735,0.0,0.0,0.0,296.75920997672614
2022-08-29,292.3938765083365,261.8919252475098,324.06130925880416,292.3938765083365,292.3938765083365,1.9348783296052585,1.9348783296052585,1.9348783296052585,1.9348783296052585,1.9348783296052585,1.9348783296052585,0.0,0.0,0.0,294.3287548379418
2022-08-30,291.1505598453826,260.06494786676944,321.55244989179175,291.1505598453826,291.1505598453826,-0.009734027558170287,-0.009734027558170287,-0.009734027558170287,-0.009734027558170287,-0.009734027558170287,-0.009734027558170287,0.0,0.0,0.0,291.1408258178244
2022-08-31,289.9072431824287,259.443777785772,318.2226830364258,289.9072431824287,289.9072431824287,0.3271941782529276,0.3271941782529276,0.3271941782529276,0.3271941782529276,0.3271941782529276,0.3271941782529276,0.0,0.0,0.0,290.2344373606816
2022-09-01,288.66392651947484,254.84091225858683,320.39469279615446,288.66392651947484,288.66392651947484,-0.47421847453824284,-0.47421847453824284,-0.47421847453824284,-0.47421847453824284,-0.47421847453824284,-0.47421847453824284,0.0,0.0,0.0,288.1897080449366
2022-09-02,287.42060985652097,255.80860470458632,318.4286072935555,287.42060985652097,287.42060985652097,0.6353834795316097,0.6353834795316097,0.6353834795316097,0.6353834795316097,0.6353834795316097,0.6353834795316097,0.0,0.0,0.0,288.05599333605255
2022-09-06,282.44734320470536,250.74094279430344,312.50752030095526,282.44734320470536,282.44734320470536,-0.009734027558532992,-0.009734027558532992,-0.009734027558532992,-0.009734027558532992,-0.009734027558532992,-0.009734027558532992,0.0,0.0,0.0,282.43760917714684
2022-09-07,281.2040265446383,250.68239021982242,310.3936953799441,281.2040265446383,281.2040265446383,0.32719417825058345,0.32719417825058345,0.32719417825058345,0.32719417825058345,0.32719417825058345,0.32719417825058345,0.0,0.0,0.0,281.53122072288886
2022-09-08,279.96070988457114,247.9646296589785,308.637564835454,279.96070988457114,279.96070988457114,-0.47421847454092586,-0.47421847454092586,-0.47421847454092586,-0.47421847454092586,-0.47421847454092586,-0.47421847454092586,0.0,0.0,0.0,279.4864914100302
2022-09-09,278.71739322450406,249.9083905823478,309.2307526183418,278.71739322450406,278.71739322450406,0.6353834795236984,0.6353834795236984,0.6353834795236984,0.6353834795236984,0.6353834795236984,0.6353834795236984,0.0,0.0,0.0,279.35277670402775
2022-09-12,274.9874432443027,243.57012906960765,304.60849507361746,274.9874432443027,274.9874432443027,1.9348783296050334,1.9348783296050334,1.9348783296050334,1.9348783296050334,1.9348783296050334,1.9348783296050334,0.0,0.0,0.0,276.92232157390777
2022-09-13,273.74412658423563,243.35218594442026,304.4518668334051,273.74412658423563,273.74412658423563,-0.009734027558895967,-0.009734027558895967,-0.009734027558895967,-0.009734027558895967,-0.009734027558895967,-0.009734027558895967,0.0,0.0,0.0,273.7343925566767
2022-09-14,272.50080992416855,240.85231780795672,302.81155231598234,272.50080992416855,272.50080992416855,0.3271941782530889,0.3271941782530889,0.3271941782530889,0.3271941782530889,0.3271941782530889,0.3271941782530889,0.0,0.0,0.0,272.82800410242163
2022-09-15,271.2574932641014,237.99460731097125,302.4022848150953,271.2574932641014,271.2574932641014,-0.47421847453917815,-0.47421847453917815,-0.47421847453917815,-0.47421847453917815,-0.47421847453917815,-0.47421847453917815,0.0,0.0,0.0,270.78327478956226
2022-09-16,270.0141766040343,239.6155525401359,300.51248837486384,270.0141766040343,270.0141766040343,0.6353834795273342,0.6353834795273342,0.6353834795273342,0.6353834795273342,0.6353834795273342,0.6353834795273342,0.0,0.0,0.0,270.6495600835616
2022-09-19,266.28422665409687,236.24949247713968,299.72306218199196,266.28422665409687,266.28422665409687,1.9348783296018788,1.9348783296018788,1.9348783296018788,1.9348783296018788,1.9348783296018788,1.9348783296018788,0.0,0.0,0.0,268.21910498369874
2022-09-20,265.0409100041177,232.88757400222127,297.8924585402402,265.0409100041177,265.0409100041177,-0.009734027561444158,-0.009734027561444158,-0.009734027561444158,-0.009734027561444158,-0.009734027561444158,-0.009734027561444158,0.0,0.0,0.0,265.03117597655626
2022-09-21,263.79759335413854,235.60411045948393,297.1490715943429,263.79759335413854,263.79759335413854,0.3271941782524379,0.3271941782524379,0.3271941782524379,0.3271941782524379,0.3271941782524379,0.3271941782524379,0.0,0.0,0.0,264.124787532391
2022-09-22,262.5542767041594,229.0384614085421,293.17172213489283,262.5542767041594,262.5542767041594,-0.474218474541574,-0.474218474541574,-0.474218474541574,-0.474218474541574,-0.474218474541574,-0.474218474541574,0.0,0.0,0.0,262.0800582296178
2022-09-23,261.31096005418027,230.99274905566537,295.882813758623,261.31096005418027,261.31096005418027,0.6353834795251967,0.6353834795251967,0.6353834795251967,0.6353834795251967,0.6353834795251967,0.6353834795251967,0.0,0.0,0.0,261.9463435337055
2022-09-26,257.5810101042428,228.23550885524548,288.94601483247357,257.5810101042428,257.5810101042428,1.9348783296035974,1.9348783296035974,1.9348783296035974,1.9348783296035974,1.9348783296035974,1.9348783296035974,0.0,0.0,0.0,259.5158884338464
2022-09-27,256.3376934542637,223.20009484255348,287.8938363826049,256.3376934542637,256.3376934542637,-0.009734027561807133,-0.009734027561807133,-0.009734027561807133,-0.009734027561807133,-0.009734027561807133,-0.009734027561807133,0.0,0.0,0.0,256.32795942670185
2022-09-28,255.09437680428454,226.9297831970113,284.83480022017807,255.09437680428454,255.09437680428454,0.3271941782534797,0.3271941782534797,0.3271941782534797,0.3271941782534797,0.3271941782534797,0.3271941782534797,0.0,0.0,0.0,255.42157098253801
2022-09-29,253.85106014998098,223.19861815950233,284.9172112831464,253.85106014998098,253.85106014998098,-0.47421847453982624,-0.47421847453982624,-0.47421847453982624,-0.47421847453982624,-0.47421847453982624,-0.47421847453982624,0.0,0.0,0.0,253.37684167544114
2022-09-30,252.6077434956774,223.41119218640793,284.9449685207468,252.6077434956774,252.6077434956774,0.6353834795275933,0.6353834795275933,0.6353834795275933,0.6353834795275933,0.6353834795275933,0.6353834795275933,0.0,0.0,0.0,253.243126975205
2022-10-03,248.87779353276673,220.79850254596053,282.2644224277013,248.87779353276673,248.87779353276673,1.9348783296016536,1.9348783296016536,1.9348783296016536,1.9348783296016536,1.9348783296016536,1.9348783296016536,0.0,0.0,0.0,250.81267186236838
2022-10-04,247.63447687846315,218.50127415189323,278.571113414924,247.63447687846315,247.63447687846315,-0.009734027563262514,-0.009734027563262514,-0.009734027563262514,-0.009734027563262514,-0.009734027563262514,-0.009734027563262514,0.0,0.0,0.0,247.62474285089988
2022-10-05,246.39116022415956,215.8584247086656,279.2098683469891,246.39116022415956,246.39116022415956,0.3271941782525991,0.3271941782525991,0.3271941782525991,0.3271941782525991,0.3271941782525991,0.3271941782525991,0.0,0.0,0.0,246.71835440241216
2022-10-06,245.14784356985604,214.59310024683836,275.56741238042343,245.14784356985604,245.14784356985604,-0.4742184745422221,-0.4742184745422221,-0.4742184745422221,-0.4742184745422221,-0.4742184745422221,-0.4742184745422221,0.0,0.0,0.0,244.6736250953138
2022-10-07,243.90452691555245,215.09106345682937,275.1612400323829,243.90452691555245,243.90452691555245,0.6353834795254557,0.6353834795254557,0.6353834795254557,0.6353834795254557,0.6353834795254557,0.6353834795254557,0.0,0.0,0.0,244.5399103950779
2022-10-10,240.17457695264176,211.96472899741616,274.0003420891796,240.17457695264176,240.17457695264176,1.9348783296033722,1.9348783296033722,1.9348783296033722,1.9348783296033722,1.9348783296033722,1.9348783296033722,0.0,0.0,0.0,242.10945528224514
2022-10-11,238.93126029687807,208.39504681814478,272.0007692672052,238.93126029687807,238.93126029687807,-0.009734027558071635,-0.009734027558071635,-0.009734027558071635,-0.009734027558071635,-0.009734027558071635,-0.009734027558071635,0.0,0.0,0.0,238.92152626932
2022-10-12,237.68794364111437,206.22699655325926,271.67459249267705,237.68794364111437,237.68794364111437,0.32719417825194785,0.32719417825194785,0.32719417825194785,0.32719417825194785,0.32719417825194785,0.32719417825194785,0.0,0.0,0.0,238.01513781936632
2022-10-13,236.44462698535068,203.346741923769,266.38022524961394,236.44462698535068,236.44462698535068,-0.47421847453633054,-0.47421847453633054,-0.47421847453633054,-0.47421847453633054,-0.47421847453633054,-0.47421847453633054,0.0,0.0,0.0,235.97040851081434
2022-10-14,235.201310329587,204.5723307843017,266.84371840750526,235.201310329587,235.201310329587,0.6353834795290917,0.6353834795290917,0.6353834795290917,0.6353834795290917,0.6353834795290917,0.6353834795290917,0.0,0.0,0.0,235.83669380911607
2022-10-17,231.4713603622959,203.44095861329637,266.17405235377953,231.4713603622959,231.4713603622959,1.9348783296014282,1.9348783296014282,1.9348783296014282,1.9348783296014282,1.9348783296014282,1.9348783296014282,0.0,0.0,0.0,233.40623869189733
2022-10-18,230.22804370653222,199.21673077551907,261.2603800848454,230.22804370653222,230.22804370653222,-0.009734027559527285,-0.009734027559527285,-0.009734027559527285,-0.009734027559527285,-0.009734027559527285,-0.009734027559527285,0.0,0.0,0.0,230.2183096789727
2022-10-19,228.98472705076853,199.39889453698618,262.70180169536343,228.98472705076853,228.98472705076853,0.3271941782512967,0.3271941782512967,0.3271941782512967,0.3271941782512967,0.3271941782512967,0.3271941782512967,0.0,0.0,0.0,229.31192122901982
2022-10-20,227.74141039500483,199.50050868532568,259.26436668013434,227.74141039500483,227.74141039500483,-0.47421847453872645,-0.47421847453872645,-0.47421847453872645,-0.47421847453872645,-0.47421847453872645,-0.47421847453872645,0.0,0.0,0.0,227.2671919204661
2022-10-21,226.49809372998598,196.85935291569325,260.66743210977904,226.49809372998598,226.49809372998598,0.6353834795269541,0.6353834795269541,0.6353834795269541,0.6353834795269541,0.6353834795269541,0.6353834795269541,0.0,0.0,0.0,227.13347720951293
2022-10-24,222.7681437349294,193.62981353468282,255.76355277636858,222.7681437349294,222.7681437349294,1.9348783296068086,1.9348783296068086,1.9348783296068086,1.9348783296068086,1.9348783296068086,1.9348783296068086,0.0,0.0,0.0,224.7030220645362
2022-10-25,221.52482706991054,192.38810754281596,252.07222364555685,221.52482706991054,221.52482706991054,-0.009734027559889991,-0.009734027559889991,-0.009734027559889991,-0.009734027559889991,-0.009734027559889991,-0.009734027559889991,0.0,0.0,0.0,221.51509304235066
2022-10-26,220.28151040489166,188.21571823196632,252.67760462312032,220.28151040489166,220.28151040489166,0.3271941782523386,0.3271941782523386,0.3271941782523386,0.3271941782523386,0.3271941782523386,0.3271941782523386,0.0,0.0,0.0,220.608704583144
2022-10-27,219.0381937398728,187.66550712452585,249.33933062444922,219.0381937398728,219.0381937398728,-0.47421847454140964,-0.47421847454140964,-0.47421847454140964,-0.47421847454140964,-0.47421847454140964,-0.47421847454140964,0.0,0.0,0.0,218.5639752653314
2022-10-28,217.79487707485396,185.47752382147985,249.9156479211737,217.79487707485396,217.79487707485396,0.63538347953059,0.63538347953059,0.63538347953059,0.63538347953059,0.63538347953059,0.63538347953059,0.0,0.0,0.0,218.43026055438455
2022-10-31,214.06492707979737,186.4946223922516,248.24621218278256,214.06492707979737,214.06492707979737,1.9348783296048648,1.9348783296048648,1.9348783296048648,1.9348783296048648,1.9348783296048648,1.9348783296048648,0.0,0.0,0.0,215.99980540940223
2022-11-01,212.82161041477852,181.81746387052968,244.26913577957703,212.82161041477852,212.82161041477852,-0.009734027555792054,-0.009734027555792054,-0.009734027555792054,-0.009734027555792054,-0.009734027555792054,-0.009734027555792054,0.0,0.0,0.0,212.81187638722272
2022-11-02,211.57852909852568,177.41907779698855,242.29006018093102,211.57852909852568,211.57852909852568,0.3271941782533805,0.3271941782533805,0.3271941782533805,0.3271941782533805,0.3271941782533805,0.3271941782533805,0.0,0.0,0.0,211.90572327677907
2022-11-03,210.33544778227287,179.00705149884703,238.90487809313302,210.33544778227287,210.33544778227287,-0.47421847453966176,-0.47421847453966176,-0.47421847453966176,-0.47421847453966176,-0.47421847453966176,-0.47421847453966176,0.0,0.0,0.0,209.8612293077332
2022-11-04,209.09236646602005,177.0326653644497,239.48365756310696,209.09236646602005,209.09236646602005,0.6353834795226789,0.6353834795226789,0.6353834795226789,0.6353834795226789,0.6353834795226789,0.6353834795226789,0.0,0.0,0.0,209.72774994554274
2022-11-07,205.3631225172616,175.29361763759206,237.6775932816355,205.3631225172616,205.3631225172616,1.9348783296017107,1.9348783296017107,1.9348783296017107,1.9348783296017107,1.9348783296017107,1.9348783296017107,0.0,0.0,0.0,207.2980008468633
2022-11-08,204.12004120100877,169.85849256435998,235.0165946551932,204.12004120100877,204.12004120100877,-0.00973402755615476,-0.00973402755615476,-0.00973402755615476,-0.00973402755615476,-0.00973402755615476,-0.00973402755615476,0.0,0.0,0.0,204.1103071734526
2022-11-09,202.87695988475596,171.08725061708293,234.59928472804566,202.87695988475596,202.87695988475596,0.32719417825272945,0.32719417825272945,0.32719417825272945,0.32719417825272945,0.32719417825272945,0.32719417825272945,0.0,0.0,0.0,203.2041540630087
2022-11-10,201.63387856850315,173.0852432650577,233.4264216542255,201.63387856850315,201.63387856850315,-0.47421847453791394,-0.47421847453791394,-0.47421847453791394,-0.47421847453791394,-0.47421847453791394,-0.47421847453791394,0.0,0.0,0.0,201.15966009396524
2022-11-11,200.39079725225037,172.02008578684794,233.88207973875356,200.39079725225037,200.39079725225037,0.6353834795263149,0.6353834795263149,0.6353834795263149,0.6353834795263149,0.6353834795263149,0.6353834795263149,0.0,0.0,0.0,201.0261807317767
2022-11-14,196.66877637116758,167.73787056890956,230.4198738099849,196.66877637116758,196.66877637116758,1.9348783296034293,1.9348783296034293,1.9348783296034293,1.9348783296034293,1.9348783296034293,1.9348783296034293,0.0,0.0,0.0,198.60365470077102
2022-11-15,195.42810274413995,165.16238434950122,226.38749688629525,195.42810274413995,195.42810274413995,-0.009734027558703087,-0.009734027558703087,-0.009734027558703087,-0.009734027558703087,-0.009734027558703087,-0.009734027558703087,0.0,0.0,0.0,195.41836871658126
2022-11-16,194.18742911711234,162.40960710811078,224.1708605443036,194.18742911711234,194.18742911711234,0.32719417825207814,0.32719417825207814,0.32719417825207814,0.32719417825207814,0.32719417825207814,0.32719417825207814,0.0,0.0,0.0,194.51462329536443
2022-11-17,192.94675549008477,160.9717676214319,223.58347033591147,192.94675549008477,192.94675549008477,-0.47421847454030985,-0.47421847454030985,-0.47421847454030985,-0.47421847454030985,-0.47421847454030985,-0.47421847454030985,0.0,0.0,0.0,192.47253701554445
2022-11-18,191.70608186305714,162.0300920491751,222.1331928420434,191.70608186305714,191.70608186305714,0.635383479522938,0.635383479522938,0.635383479522938,0.635383479522938,0.635383479522938,0.635383479522938,0.0,0.0,0.0,192.34146534258008
2022-11-21,187.98406098197435,160.348699574828,222.267297911337,187.98406098197435,187.98406098197435,1.9348783296051477,1.9348783296051477,1.9348783296051477,1.9348783296051477,1.9348783296051477,1.9348783296051477,0.0,0.0,0.0,189.9189393115795
2022-11-22,186.74338735494675,153.49580278942057,216.60097355327568,186.74338735494675,186.74338735494675,-0.009734027559065926,-0.009734027559065926,-0.009734027559065926,-0.009734027559065926,-0.009734027559065926,-0.009734027559065926,0.0,0.0,0.0,186.73365332738769
2022-11-23,185.50271372791912,153.76630426941398,217.7608805655847,185.50271372791912,185.50271372791912,0.32719417825289077,0.32719417825289077,0.32719417825289077,0.32719417825289077,0.32719417825289077,0.32719417825289077,0.0,0.0,0.0,185.829907906172
2022-11-25,183.0293765184541,150.64701802849316,215.39307443504228,183.0293765184541,183.0293765184541,0.6353834795265739,0.6353834795265739,0.6353834795265739,0.6353834795265739,0.6353834795265739,0.6353834795265739,0.0,0.0,0.0,183.66475999798067
2022-11-28,179.3193707042566,149.88827068791505,213.73898780334494,179.3193707042566,179.3193707042566,1.9348783296019934,1.9348783296019934,1.9348783296019934,1.9348783296019934,1.9348783296019934,1.9348783296019934,0.0,0.0,0.0,181.2542490338586
2022-11-29,178.08270209952406,146.3914769192837,209.82875268073533,178.08270209952406,178.08270209952406,-0.009734027560521443,-0.009734027560521443,-0.009734027560521443,-0.009734027560521443,-0.009734027560521443,-0.009734027560521443,0.0,0.0,0.0,178.07296807196354
2022-11-30,176.84603349479158,146.30218041227658,205.96541296683145,176.84603349479158,176.84603349479158,0.32719417825393265,0.32719417825393265,0.32719417825393265,0.32719417825393265,0.32719417825393265,0.32719417825393265,0.0,0.0,0.0,177.17322767304552
